constructor_standings_id,race_id,constructor_id,points,position,position_text,wins
27613,1043,131,479.0,1,1,11
27614,1043,6,103.0,6,6,0
27615,1043,1,134.0,4,4,0
27616,1043,211,134.0,5,5,0
27617,1043,213,89.0,7,7,1
27618,1043,4,135.0,3,3,0
27619,1043,51,8.0,8,8,0
27620,1043,3,0.0,10,10,0
27621,1043,9,226.0,2,2,1
27622,1043,210,3.0,9,9,0
27623,1044,131,504.0,1,1,12
27624,1044,6,130.0,6,6,0
27625,1044,1,149.0,4,4,0
27626,1044,211,154.0,3,3,0
27627,1044,213,89.0,7,7,1
27628,1044,4,136.0,5,5,0
27629,1044,51,8.0,8,8,0
27630,1044,3,0.0,10,10,0
27631,1044,9,240.0,2,2,1
27632,1044,210,3.0,9,9,0
27633,1045,131,533.0,1,1,13
27634,1045,6,131.0,6,6,0
27635,1045,1,171.0,3,3,0
27636,1045,211,154.0,4,4,0
27637,1045,213,97.0,7,7,1
27638,1045,4,144.0,5,5,0
27639,1045,51,8.0,8,8,0
27640,1045,3,0.0,10,10,0
27641,1045,9,274.0,2,2,1
27642,1045,210,3.0,9,9,0
27643,1046,131,540.0,1,1,13
27644,1046,6,131.0,6,6,0
27645,1046,1,184.0,4,4,0
27646,1046,211,194.0,3,3,1
27647,1046,213,103.0,7,7,1
27648,1046,4,172.0,5,5,0
27649,1046,51,8.0,8,8,0
27650,1046,3,0.0,10,10,0
27651,1046,9,282.0,2,2,1
27652,1046,210,3.0,9,9,0
27653,1047,131,573.0,1,1,13
27654,1047,6,131.0,6,6,0
27655,1047,1,202.0,3,3,0
27656,1047,211,195.0,4,4,1
27657,1047,213,107.0,7,7,1
27658,1047,4,181.0,5,5,0
27659,1047,51,8.0,8,8,0
27660,1047,3,0.0,10,10,0
27661,1047,9,319.0,2,2,2
27662,1047,210,3.0,9,9,0
27912,1051,210,0.0,10,10,0
27911,1051,3,23.0,8,8,0
27910,1051,214,137.0,5,5,1
27909,1051,51,11.0,9,9,0
27908,1051,117,77.0,7,7,0
27907,1051,213,112.0,6,6,0
27906,1051,6,297.5,3,3,0
27905,1051,1,258.0,4,4,1
27904,1051,9,541.5,2,2,10
27903,1051,131,546.5,1,1,8
27673,1052,131,41.0,1,1,1
27674,1052,9,28.0,2,2,0
27675,1052,1,18.0,3,3,0
27676,1052,6,12.0,4,4,0
27677,1052,213,2.0,5,5,0
27678,1052,117,1.0,6,6,0
27679,1052,51,0.0,7,7,0
27680,1052,214,0.0,8,8,0
27681,1052,3,0.0,9,9,0
27682,1052,210,0.0,10,10,0
27711,1053,3,0.0,9,9,0
27709,1053,51,0.0,8,8,0
27712,1053,210,0.0,10,10,0
27704,1053,9,53.0,2,2,1
27705,1053,1,41.0,3,3,0
27710,1053,214,3.0,7,7,0
27708,1053,117,5.0,6,6,0
27707,1053,213,8.0,5,5,0
27706,1053,6,34.0,4,4,0
27703,1053,131,60.0,1,1,1
27713,1054,131,101.0,1,1,2
27714,1054,9,83.0,2,2,1
27715,1054,1,53.0,3,3,0
27716,1054,6,42.0,4,4,0
27717,1054,213,9.0,6,6,0
27718,1054,117,5.0,7,7,0
27719,1054,51,0.0,8,8,0
27720,1054,214,13.0,5,5,0
27721,1054,3,0.0,9,9,0
27722,1054,210,0.0,10,10,0
27723,1055,131,141.0,1,1,3
27724,1055,9,112.0,2,2,1
27725,1055,1,65.0,3,3,0
27726,1055,6,60.0,4,4,0
27727,1055,213,10.0,6,6,0
27728,1055,117,5.0,7,7,0
27729,1055,51,0.0,8,8,0
27730,1055,214,15.0,5,5,0
27731,1055,3,0.0,9,9,0
27732,1055,210,0.0,10,10,0
27733,1056,131,148.0,2,2,3
27734,1056,9,149.0,1,1,2
27735,1056,1,80.0,3,3,0
27736,1056,6,78.0,4,4,0
27737,1056,213,18.0,6,6,0
27738,1056,117,19.0,5,5,0
27739,1056,51,1.0,8,8,0
27740,1056,214,17.0,7,7,0
27741,1056,3,0.0,9,9,0
27742,1056,210,0.0,10,10,0
27743,1057,131,148.0,2,2,3
27744,1057,9,174.0,1,1,3
27745,1057,1,92.0,4,4,0
27746,1057,6,94.0,3,3,0
27747,1057,213,39.0,5,5,0
27748,1057,117,37.0,6,6,0
27749,1057,51,2.0,8,8,0
27750,1057,214,25.0,7,7,0
27751,1057,3,0.0,10,10,0
27752,1057,210,0.0,9,9,0
27753,1059,131,178.0,2,2,3
27754,1059,9,215.0,1,1,4
27755,1059,1,110.0,3,3,0
27756,1059,6,94.0,4,4,0
27757,1059,213,45.0,5,5,0
27758,1059,117,40.0,6,6,0
27759,1059,51,2.0,8,8,0
27760,1059,214,29.0,7,7,0
27761,1059,3,0.0,9,9,0
27762,1059,210,0.0,10,10,0
27763,1058,131,212.0,2,2,3
27764,1058,9,252.0,1,1,5
27765,1058,1,120.0,3,3,0
27766,1058,6,108.0,4,4,0
27767,1058,213,46.0,5,5,0
27768,1058,117,44.0,6,6,0
27769,1058,51,2.0,8,8,0
27770,1058,214,31.0,7,7,0
27771,1058,3,0.0,9,9,0
27772,1058,210,0.0,10,10,0
27792,1060,210,0.0,10,10,0
27787,1060,213,48.0,5,5,0
27786,1060,6,122.0,4,4,0
27791,1060,3,0.0,9,9,0
27790,1060,214,32.0,7,7,0
27789,1060,51,2.0,8,8,0
27788,1060,117,44.0,6,6,0
27785,1060,1,141.0,3,3,0
27784,1060,9,286.0,1,1,6
27783,1060,131,242.0,2,2,3
27793,1061,131,285.0,2,2,4
27794,1061,9,289.0,1,1,6
27795,1061,1,163.0,3,3,0
27796,1061,6,148.0,4,4,0
27797,1061,213,49.0,5,5,0
27798,1061,117,48.0,6,6,0
27799,1061,51,2.0,8,8,0
27800,1061,214,40.0,7,7,0
27801,1061,3,0.0,9,9,0
27802,1061,210,0.0,10,10,0
27820,1062,214,77.0,5,5,1
27819,1062,51,3.0,9,9,0
27818,1062,117,48.0,7,7,0
27817,1062,213,68.0,6,6,0
27815,1062,1,163.0,4,4,0
27822,1062,210,0.0,10,10,0
27821,1062,3,10.0,8,8,0
27816,1062,6,163.0,3,3,0
27814,1062,9,291.0,2,2,6
27813,1062,131,303.0,1,1,4
27823,1063,131,310.5,1,1,4
27824,1063,9,303.5,2,2,7
27825,1063,1,169.0,3,3,0
27826,1063,6,165.5,4,4,0
27827,1063,213,72.0,6,6,0
27828,1063,117,53.0,7,7,0
27829,1063,51,3.0,9,9,0
27830,1063,214,80.0,5,5,1
27831,1063,3,20.0,8,8,0
27832,1063,210,0.0,10,10,0
27833,1064,131,344.5,1,1,4
27834,1064,9,332.5,2,2,8
27835,1064,1,170.0,4,4,0
27836,1064,6,181.5,3,3,0
27837,1064,213,84.0,6,6,0
27838,1064,117,53.0,7,7,0
27839,1064,51,3.0,9,9,0
27840,1064,214,90.0,5,5,1
27841,1064,3,20.0,8,8,0
27842,1064,210,0.0,10,10,0
27843,1065,131,362.5,1,1,4
27844,1065,9,344.5,2,2,8
27845,1065,1,215.0,3,3,1
27846,1065,6,201.5,4,4,0
27847,1065,213,84.0,6,6,0
27848,1065,117,59.0,7,7,0
27849,1065,51,3.0,9,9,0
27850,1065,214,95.0,5,5,1
27851,1065,3,22.0,8,8,0
27852,1065,210,0.0,10,10,0
27853,1066,131,397.5,1,1,5
27854,1066,9,364.5,2,2,8
27855,1066,1,234.0,3,3,1
27856,1066,6,216.5,4,4,0
27857,1066,213,84.0,6,6,0
27858,1066,117,59.0,7,7,0
27859,1066,51,7.0,9,9,0
27860,1066,214,103.0,5,5,1
27861,1066,3,23.0,8,8,0
27862,1066,210,0.0,10,10,0
27863,1067,131,433.5,1,1,6
27864,1067,9,397.5,2,2,8
27865,1067,1,240.0,3,3,1
27866,1067,6,232.5,4,4,0
27867,1067,213,92.0,6,6,0
27868,1067,117,61.0,7,7,0
27869,1067,51,7.0,9,9,0
27870,1067,214,104.0,5,5,1
27871,1067,3,23.0,8,8,0
27872,1067,210,0.0,10,10,0
27873,1069,131,460.5,1,1,6
27874,1069,9,437.5,2,2,9
27875,1069,1,254.0,3,3,1
27876,1069,6,250.5,4,4,0
27877,1069,213,94.0,6,6,0
27878,1069,117,62.0,7,7,0
27879,1069,51,7.0,9,9,0
27880,1069,214,104.0,5,5,1
27881,1069,3,23.0,8,8,0
27882,1069,210,0.0,10,10,0
27883,1070,131,478.5,1,1,6
27884,1070,9,477.5,2,2,10
27885,1070,1,255.0,4,4,1
27886,1070,6,268.5,3,3,0
27887,1070,213,106.0,6,6,0
27888,1070,117,68.0,7,7,0
27889,1070,51,11.0,9,9,0
27890,1070,214,106.0,5,5,1
27891,1070,3,23.0,8,8,0
27892,1070,210,0.0,10,10,0
27893,1071,131,521.5,1,1,7
27894,1071,9,510.5,2,2,10
27895,1071,1,256.0,4,4,1
27896,1071,6,287.5,3,3,0
27897,1071,213,112.0,6,6,0
27898,1071,117,68.0,7,7,0
27899,1071,51,11.0,9,9,0
27900,1071,214,112.0,5,5,1
27901,1071,3,23.0,8,8,0
27902,1071,210,0.0,10,10,0
27913,1072,131,587.5,1,1,9
27914,1072,9,559.5,2,2,10
27915,1072,1,269.0,4,4,1
27916,1072,6,307.5,3,3,0
27917,1072,213,120.0,6,6,0
27918,1072,117,77.0,7,7,0
27919,1072,51,13.0,9,9,0
27920,1072,214,149.0,5,5,1
27921,1072,3,23.0,8,8,0
27922,1072,210,0.0,10,10,0
27923,1073,131,613.5,1,1,9
27924,1073,9,585.5,2,2,11
27925,1073,1,275.0,4,4,1
27926,1073,6,323.5,3,3,0
27927,1073,213,142.0,6,6,0
27928,1073,117,77.0,7,7,0
27929,1073,51,13.0,9,9,0
27930,1073,214,155.0,5,5,1
27931,1073,3,23.0,8,8,0
27932,1073,210,0.0,10,10,0
28142,1074,9,0.0,10,10,0
28141,1074,1,0.0,9,9,0
28140,1074,3,0.0,8,8,0
28139,1074,117,0.0,7,7,0
28138,1074,213,4.0,6,6,0
28137,1074,214,8.0,5,5,0
28136,1074,51,9.0,4,4,0
28135,1074,210,10.0,3,3,0
28134,1074,131,27.0,2,2,0
28133,1074,6,44.0,1,1,1
27952,71,18,0.0,9,9,0
27962,72,18,0.0,9,9,0
27972,73,18,0.0,9,9,0
27982,74,18,0.0,9,9,0
28002,76,18,0.0,9,9,0
28143,1075,6,78.0,1,1,1
28144,1075,131,38.0,2,2,0
28145,1075,210,12.0,5,5,0
28146,1075,51,9.0,6,6,0
28147,1075,214,16.0,4,4,0
28148,1075,213,8.0,7,7,0
28149,1075,117,0.0,9,9,0
28150,1075,3,0.0,10,10,0
28151,1075,1,6.0,8,8,0
28152,1075,9,37.0,3,3,1
28153,1076,6,104.0,1,1,2
28154,1076,131,65.0,2,2,0
28155,1076,210,12.0,7,7,0
28156,1076,51,13.0,6,6,0
28157,1076,214,22.0,5,5,0
28158,1076,213,10.0,8,8,0
28159,1076,117,0.0,10,10,0
28160,1076,3,1.0,9,9,0
28161,1076,1,24.0,4,4,0
28162,1076,9,55.0,3,3,1
28163,1077,6,124.0,1,1,2
28164,1077,131,77.0,3,3,0
28165,1077,210,15.0,8,8,0
28166,1077,51,25.0,5,5,0
28167,1077,214,22.0,6,6,0
28168,1077,213,16.0,7,7,0
28169,1077,117,5.0,9,9,0
28170,1077,3,1.0,10,10,0
28171,1077,1,46.0,4,4,0
28172,1077,9,113.0,2,2,2
28173,1078,6,157.0,1,1,2
28174,1078,131,95.0,3,3,0
28175,1078,210,15.0,8,8,0
28176,1078,51,31.0,5,5,0
28177,1078,214,26.0,6,6,0
28178,1078,213,16.0,7,7,0
28179,1078,117,6.0,9,9,0
28180,1078,3,3.0,10,10,0
28181,1078,1,46.0,4,4,0
28182,1078,9,151.0,2,2,3
28183,1079,6,169.0,2,2,2
28184,1079,131,120.0,3,3,0
28185,1079,210,15.0,8,8,0
28186,1079,51,39.0,5,5,0
28187,1079,214,34.0,6,6,0
28188,1079,213,17.0,7,7,0
28189,1079,117,6.0,9,9,0
28190,1079,3,3.0,10,10,0
28191,1079,1,50.0,4,4,0
28192,1079,9,195.0,1,1,4
28193,1080,6,199.0,2,2,2
28194,1080,131,134.0,3,3,0
28195,1080,210,15.0,8,8,0
28196,1080,51,41.0,5,5,0
28197,1080,214,40.0,6,6,0
28198,1080,213,17.0,7,7,0
28199,1080,117,7.0,9,9,0
28200,1080,3,3.0,10,10,0
28201,1080,1,59.0,4,4,0
28202,1080,9,235.0,1,1,5
28203,1081,6,199.0,2,2,2
28204,1081,131,161.0,3,3,0
28205,1081,210,15.0,8,8,0
28206,1081,51,41.0,6,6,0
28207,1081,214,47.0,5,5,0
28208,1081,213,27.0,7,7,0
28209,1081,117,15.0,9,9,0
28210,1081,3,3.0,10,10,0
28211,1081,1,65.0,4,4,0
28212,1081,9,279.0,1,1,6
28232,1082,9,304.0,1,1,7
28231,1082,1,65.0,4,4,0
28230,1082,3,3.0,10,10,0
28228,1082,213,27.0,7,7,0
28225,1082,210,15.0,9,9,0
28223,1082,6,228.0,2,2,2
28224,1082,131,188.0,3,3,0
28229,1082,117,16.0,8,8,0
28227,1082,214,57.0,5,5,0
28226,1082,51,51.0,6,6,0
28233,1083,6,265.0,2,2,3
28234,1083,131,204.0,3,3,0
28235,1083,210,20.0,8,8,0
28236,1083,51,51.0,6,6,0
28237,1083,214,67.0,5,5,0
28238,1083,213,27.0,7,7,0
28239,1083,117,18.0,9,9,0
28240,1083,3,3.0,10,10,0
28241,1083,1,73.0,4,4,0
28242,1083,9,328.0,1,1,7
28243,1084,6,303.0,2,2,4
28244,1084,131,237.0,3,3,0
28245,1084,210,34.0,7,7,0
28246,1084,51,51.0,6,6,0
28247,1084,214,81.0,5,5,0
28248,1084,213,27.0,8,8,0
28249,1084,117,18.0,9,9,0
28250,1084,3,3.0,10,10,0
28251,1084,1,81.0,4,4,0
28252,1084,9,359.0,1,1,7
28253,1085,6,314.0,2,2,4
28254,1085,131,270.0,3,3,0
28255,1085,210,34.0,7,7,0
28256,1085,51,51.0,6,6,0
28257,1085,214,93.0,4,4,0
28258,1085,213,27.0,8,8,0
28259,1085,117,19.0,9,9,0
28260,1085,3,3.0,10,10,0
28261,1085,1,89.0,5,5,0
28262,1085,9,396.0,1,1,8
28263,1086,6,334.0,2,2,4
28264,1086,131,304.0,3,3,0
28265,1086,210,34.0,7,7,0
28266,1086,51,51.0,6,6,0
28267,1086,214,99.0,4,4,0
28268,1086,213,27.0,8,8,0
28269,1086,117,20.0,9,9,0
28270,1086,3,3.0,10,10,0
28271,1086,1,95.0,5,5,0
28272,1086,9,431.0,1,1,9
28273,1087,6,357.0,2,2,4
28274,1087,131,316.0,3,3,0
28275,1087,210,34.0,7,7,0
28276,1087,51,51.0,6,6,0
28277,1087,214,115.0,4,4,0
28278,1087,213,29.0,8,8,0
28279,1087,117,24.0,9,9,0
28280,1087,3,4.0,10,10,0
28281,1087,1,95.0,5,5,0
28282,1087,9,475.0,1,1,10
28283,1088,6,376.0,2,2,4
28284,1088,131,346.0,3,3,0
28285,1088,210,34.0,7,7,0
28286,1088,51,51.0,6,6,0
28287,1088,214,125.0,4,4,0
28288,1088,213,29.0,8,8,0
28289,1088,117,25.0,9,9,0
28290,1088,3,4.0,10,10,0
28291,1088,1,101.0,5,5,0
28292,1088,9,511.0,1,1,11
28293,1089,6,406.0,2,2,4
28294,1089,131,371.0,3,3,0
28295,1089,210,34.0,7,7,0
28296,1089,51,52.0,6,6,0
28297,1089,214,125.0,4,4,0
28298,1089,213,33.0,8,8,0
28299,1089,117,25.0,9,9,0
28300,1089,3,6.0,10,10,0
28301,1089,1,107.0,5,5,0
28302,1089,9,545.0,1,1,12
28303,1091,6,439.0,2,2,4
28304,1091,131,373.0,3,3,0
28305,1091,210,34.0,8,8,0
28306,1091,51,52.0,6,6,0
28307,1091,214,125.0,5,5,0
28308,1091,213,34.0,9,9,0
28309,1091,117,37.0,7,7,0
28310,1091,3,6.0,10,10,0
28311,1091,1,129.0,4,4,0
28312,1091,9,576.0,1,1,13
28332,1092,9,619.0,1,1,14
28331,1092,1,130.0,5,5,0
28328,1092,213,34.0,9,9,0
28325,1092,210,34.0,8,8,0
28323,1092,6,454.0,2,2,4
28330,1092,3,8.0,10,10,0
28324,1092,131,387.0,3,3,0
28327,1092,214,143.0,4,4,0
28329,1092,117,45.0,7,7,0
28326,1092,51,52.0,6,6,0
28370,1093,3,8.0,10,10,0
28371,1093,1,138.0,5,5,0
28367,1093,214,149.0,4,4,0
28363,1093,6,469.0,2,2,4
28369,1093,117,49.0,7,7,0
28368,1093,213,35.0,9,9,0
28366,1093,51,52.0,6,6,0
28365,1093,210,36.0,8,8,0
28364,1093,131,416.0,3,3,0
28382,1094,9,696.0,1,1,16
28381,1094,1,146.0,5,5,0
28378,1094,213,35.0,9,9,0
28375,1094,210,36.0,8,8,0
28373,1094,6,487.0,2,2,4
28380,1094,3,8.0,10,10,0
28374,1094,131,447.0,3,3,0
28377,1094,214,153.0,4,4,0
28379,1094,117,49.0,7,7,0
28376,1094,51,53.0,6,6,0
28372,1093,9,656.0,1,1,15
28383,1095,6,524.0,2,2,4
28384,1095,131,505.0,3,3,1
28385,1095,210,37.0,8,8,0
28386,1095,51,55.0,6,6,0
28387,1095,214,167.0,4,4,0
28388,1095,213,35.0,9,9,0
28389,1095,117,50.0,7,7,0
28390,1095,3,8.0,10,10,0
28391,1095,1,148.0,5,5,0
28392,1095,9,719.0,1,1,16
28393,1096,6,554.0,2,2,4
28394,1096,131,515.0,3,3,1
28395,1096,210,37.0,8,8,0
28396,1096,51,55.0,6,6,0
28397,1096,214,173.0,4,4,0
28398,1096,213,35.0,9,9,0
28399,1096,117,55.0,7,7,0
28400,1096,3,8.0,10,10,0
28401,1096,1,159.0,5,5,0
28402,1096,9,759.0,1,1,17
28492,1098,1,0.0,10,10,0
28491,1098,210,0.0,9,9,0
28490,1098,213,0.0,8,8,0
28489,1098,3,1.0,7,7,0
28488,1098,214,2.0,6,6,0
28487,1098,51,4.0,5,5,0
28486,1098,131,16.0,3,3,0
28485,1098,6,12.0,4,4,0
28484,1098,117,23.0,2,2,0
28483,1098,9,43.0,1,1,1
28444,1100,117,65.0,2,2,0
28443,1100,9,123.0,1,1,3
28442,1099,1,0.0,10,10,0
28440,1099,213,0.0,9,9,0
28439,1099,3,1.0,8,8,0
28437,1099,51,4.0,6,6,0
28435,1099,6,26.0,4,4,0
28441,1099,210,1.0,7,7,0
28438,1099,214,8.0,5,5,0
28434,1099,117,38.0,2,2,0
28436,1099,131,38.0,3,3,0
28433,1099,9,87.0,1,1,2
28445,1100,6,26.0,4,4,0
28446,1100,131,56.0,3,3,0
28447,1100,51,6.0,8,8,0
28448,1100,214,8.0,6,6,0
28449,1100,3,1.0,10,10,0
28450,1100,213,1.0,9,9,0
28451,1100,210,7.0,7,7,0
28452,1100,1,12.0,5,5,0
28453,1101,9,180.0,1,1,4
28454,1101,117,87.0,2,2,0
28455,1101,6,62.0,4,4,0
28456,1101,131,76.0,3,3,0
28457,1101,51,6.0,8,8,0
28458,1101,214,8.0,6,6,0
28459,1101,3,1.0,10,10,0
28460,1101,213,2.0,9,9,0
28461,1101,210,7.0,7,7,0
28462,1101,1,14.0,5,5,0
28463,1102,9,224.0,1,1,5
28464,1102,117,102.0,2,2,0
28465,1102,6,78.0,4,4,0
28466,1102,131,96.0,3,3,0
28467,1102,51,6.0,8,8,0
28468,1102,214,14.0,6,6,0
28469,1102,3,1.0,10,10,0
28470,1102,213,2.0,9,9,0
28471,1102,210,8.0,7,7,0
28472,1102,1,14.0,5,5,0
28473,1104,9,249.0,1,1,6
28474,1104,117,120.0,2,2,0
28475,1104,6,90.0,4,4,0
28476,1104,131,119.0,3,3,0
28477,1104,51,6.0,8,8,0
28478,1104,214,35.0,5,5,0
28479,1104,3,1.0,10,10,0
28480,1104,213,2.0,9,9,0
28481,1104,210,8.0,7,7,0
28482,1104,1,17.0,6,6,0
28493,1105,9,287.0,1,1,7
28494,1105,117,134.0,3,3,0
28495,1105,6,100.0,4,4,0
28496,1105,131,152.0,2,2,0
28497,1105,51,8.0,8,8,0
28498,1105,214,40.0,5,5,0
28499,1105,3,1.0,10,10,0
28500,1105,213,2.0,9,9,0
28501,1105,210,8.0,7,7,0
28502,1105,1,17.0,6,6,0
28522,1106,1,17.0,6,6,0
28521,1106,210,8.0,8,8,0
28520,1106,213,2.0,10,10,0
28519,1106,3,7.0,9,9,0
28518,1106,214,44.0,5,5,0
28517,1106,51,9.0,7,7,0
28516,1106,131,167.0,2,2,0
28515,1106,6,122.0,4,4,0
28514,1106,117,154.0,3,3,0
28513,1106,9,321.0,1,1,8
28541,1107,210,11.0,7,7,0
28539,1107,3,7.0,9,9,0
28535,1107,6,154.0,4,4,0
28534,1107,117,175.0,3,3,0
28540,1107,213,2.0,10,10,0
28542,1107,1,29.0,6,6,0
28538,1107,214,47.0,5,5,0
28533,1107,9,377.0,1,1,9
28537,1107,51,9.0,8,8,0
28536,1107,131,178.0,2,2,0
28543,1108,9,411.0,1,1,10
28544,1108,117,181.0,3,3,0
28545,1108,6,157.0,4,4,0
28546,1108,131,203.0,2,2,0
28547,1108,51,9.0,9,9,0
28548,1108,214,47.0,6,6,0
28549,1108,3,11.0,7,7,0
28550,1108,213,2.0,10,10,0
28551,1108,210,11.0,8,8,0
28552,1108,1,59.0,5,5,0
28553,1109,9,452.0,1,1,11
28554,1109,117,184.0,3,3,0
28555,1109,6,167.0,4,4,0
28556,1109,131,223.0,2,2,0
28557,1109,51,9.0,9,9,0
28558,1109,214,47.0,6,6,0
28559,1109,3,11.0,7,7,0
28560,1109,213,2.0,10,10,0
28561,1109,210,11.0,8,8,0
28562,1109,1,87.0,5,5,0
28563,1110,9,503.0,1,1,12
28564,1110,117,196.0,3,3,0
28565,1110,6,191.0,4,4,0
28566,1110,131,247.0,2,2,0
28567,1110,51,9.0,9,9,0
28568,1110,214,57.0,6,6,0
28569,1110,3,11.0,7,7,0
28570,1110,213,3.0,10,10,0
28571,1110,210,11.0,8,8,0
28572,1110,1,103.0,5,5,0
28573,1111,9,540.0,1,1,13
28574,1111,117,215.0,3,3,0
28575,1111,6,201.0,4,4,0
28576,1111,131,255.0,2,2,0
28577,1111,51,9.0,9,9,0
28578,1111,214,73.0,6,6,0
28579,1111,3,15.0,7,7,0
28580,1111,213,3.0,10,10,0
28581,1111,210,11.0,8,8,0
28582,1111,1,111.0,5,5,0
28583,1112,9,583.0,1,1,14
28584,1112,117,217.0,4,4,0
28585,1112,6,228.0,3,3,0
28586,1112,131,273.0,2,2,0
28587,1112,51,10.0,9,9,0
28588,1112,214,73.0,6,6,0
28589,1112,3,21.0,7,7,0
28590,1112,213,3.0,10,10,0
28591,1112,210,11.0,8,8,0
28592,1112,1,115.0,5,5,0
28593,1113,9,597.0,1,1,14
28594,1113,117,217.0,4,4,0
28595,1113,6,265.0,3,3,1
28596,1113,131,289.0,2,2,0
28597,1113,51,10.0,9,9,0
28598,1113,214,81.0,6,6,0
28599,1113,3,21.0,7,7,0
28600,1113,213,5.0,10,10,0
28601,1113,210,12.0,8,8,0
28602,1113,1,139.0,5,5,0
28603,1114,9,623.0,1,1,15
28604,1114,117,221.0,4,4,0
28605,1114,6,285.0,3,3,1
28606,1114,131,305.0,2,2,0
28607,1114,51,10.0,9,9,0
28608,1114,214,84.0,6,6,0
28609,1114,3,21.0,7,7,0
28610,1114,213,5.0,10,10,0
28611,1114,210,12.0,8,8,0
28612,1114,1,172.0,5,5,0
28660,1115,213,5.0,10,10,0
28658,1115,214,90.0,6,6,0
28662,1115,1,219.0,5,5,0
28661,1115,210,12.0,9,9,0
28659,1115,3,23.0,7,7,0
28657,1115,51,16.0,8,8,0
28656,1115,131,326.0,2,2,0
28655,1115,6,298.0,3,3,1
28654,1115,117,230.0,4,4,0
28653,1115,9,657.0,1,1,16
28671,1116,210,12.0,9,9,0
28669,1116,3,26.0,7,7,0
28665,1116,6,322.0,3,3,1
28672,1116,1,242.0,4,4,0
28670,1116,213,10.0,10,10,0
28668,1116,214,100.0,6,6,0
28667,1116,51,16.0,8,8,0
28666,1116,131,344.0,2,2,0
28664,1116,117,236.0,5,5,0
28663,1116,9,706.0,1,1,17
28673,1117,9,731.0,1,1,18
28674,1117,117,236.0,5,5,0
28675,1117,6,349.0,3,3,1
28676,1117,131,371.0,2,2,0
28677,1117,51,16.0,9,9,0
28678,1117,214,101.0,6,6,0
28679,1117,3,28.0,7,7,0
28680,1117,213,16.0,8,8,0
28681,1117,210,12.0,10,10,0
28682,1117,1,256.0,4,4,0
28683,1118,9,782.0,1,1,19
28684,1118,117,261.0,5,5,0
28685,1118,6,362.0,3,3,1
28686,1118,131,382.0,2,2,0
28687,1118,51,16.0,9,9,0
28688,1118,214,108.0,6,6,0
28689,1118,3,28.0,7,7,0
28690,1118,213,21.0,8,8,0
28691,1118,210,12.0,10,10,0
28692,1118,1,282.0,4,4,0
28693,1119,9,822.0,1,1,20
28694,1119,117,273.0,5,5,0
28695,1119,6,388.0,3,3,1
28696,1119,131,392.0,2,2,0
28697,1119,51,16.0,9,9,0
28698,1119,214,120.0,6,6,0
28699,1119,3,28.0,7,7,0
28700,1119,213,21.0,8,8,0
28701,1119,210,12.0,10,10,0
28702,1119,1,284.0,4,4,0
28703,1120,9,860.0,1,1,21
28704,1120,117,280.0,5,5,0
28705,1120,6,406.0,3,3,1
28706,1120,131,409.0,2,2,0
28707,1120,51,16.0,9,9,0
28708,1120,214,120.0,6,6,0
28709,1120,3,28.0,7,7,0
28710,1120,213,25.0,8,8,0
28711,1120,210,12.0,10,10,0
28712,1120,1,302.0,4,4,0
28713,1121,9,44.0,1,1,1
28714,1121,6,27.0,2,2,0
28715,1121,131,16.0,3,3,0
28716,1121,1,12.0,4,4,0
28717,1121,117,3.0,5,5,0
28718,1121,15,0.0,6,6,0
28719,1121,210,0.0,7,7,0
28720,1121,215,0.0,8,8,0
28721,1121,3,0.0,9,9,0
28722,1121,214,0.0,10,10,0
28723,1122,9,87.0,1,1,2
28724,1122,6,49.0,2,2,0
28725,1122,131,26.0,4,4,0
28726,1122,1,28.0,3,3,0
28727,1122,117,13.0,5,5,0
28728,1122,15,0.0,8,8,0
28729,1122,210,1.0,6,6,0
28730,1122,215,0.0,9,9,0
28731,1122,3,0.0,7,7,0
28732,1122,214,0.0,10,10,0
28752,1123,214,0.0,10,10,0
28750,1123,215,6.0,6,6,0
28748,1123,15,0.0,9,9,0
28747,1123,117,25.0,5,5,0
28746,1123,1,55.0,3,3,0
28745,1123,131,26.0,4,4,0
28751,1123,3,0.0,8,8,0
28749,1123,210,4.0,7,7,0
28744,1123,6,93.0,2,2,1
28743,1123,9,97.0,1,1,2
28753,1124,9,141.0,1,1,3
28754,1124,6,120.0,2,2,1
28755,1124,131,34.0,4,4,0
28756,1124,1,69.0,3,3,0
28757,1124,117,33.0,5,5,0
28758,1124,15,0.0,9,9,0
28759,1124,210,4.0,7,7,0
28760,1124,215,7.0,6,6,0
28761,1124,3,0.0,8,8,0
28762,1124,214,0.0,10,10,0
28784,1126,6,187.0,2,2,1
28783,1126,9,239.0,1,1,4
28782,1125,214,0.0,9,9,0
28780,1125,215,7.0,6,6,0
28779,1125,210,5.0,7,7,0
28778,1125,15,0.0,10,10,0
28777,1125,117,40.0,5,5,0
28774,1125,6,151.0,2,2,1
28781,1125,3,0.0,8,8,0
28776,1125,1,96.0,3,3,0
28775,1125,131,52.0,4,4,0
28773,1125,9,195.0,1,1,4
28785,1126,131,64.0,4,4,0
28786,1126,1,124.0,3,3,1
28787,1126,117,42.0,5,5,0
28788,1126,15,0.0,10,10,0
28789,1126,210,7.0,7,7,0
28790,1126,215,19.0,6,6,0
28791,1126,3,0.0,9,9,0
28792,1126,214,1.0,8,8,0
28793,1127,9,268.0,1,1,5
