result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,status_id,position_numeric,finished
22539,926,3,131,6.0,2,2.0,2,2,18.0,58,+1.360,5515427.0,47.0,2.0,1:31.092,209.577,1,2.0,1
22540,926,20,6,5.0,4,3.0,3,3,15.0,58,+34.523,5548590.0,52.0,4.0,1:31.457,208.74,1,3.0,1
22541,926,13,3,19.0,3,4.0,4,4,12.0,58,+38.196,5552263.0,50.0,6.0,1:31.719,208.144,1,4.0,1
22542,926,831,15,12.0,10,5.0,5,5,10.0,58,+1:35.149,5609216.0,46.0,9.0,1:32.612,206.137,1,5.0,1
22543,926,817,9,3.0,6,6.0,6,6,8.0,57,,,46.0,10.0,1:32.797,205.726,11,6.0,1
22544,926,807,10,27.0,13,7.0,7,7,6.0,57,,,48.0,8.0,1:31.970,207.576,11,7.0,1
22545,926,828,15,9.0,15,8.0,8,8,4.0,57,,,51.0,5.0,1:31.560,208.505,11,8.0,1
22546,926,832,5,55.0,7,9.0,9,9,2.0,57,,,49.0,11.0,1:32.872,205.56,11,9.0,1
22547,926,815,10,11.0,14,10.0,10,10,1.0,57,,,46.0,7.0,1:31.959,207.601,11,10.0,1
22548,926,18,1,22.0,16,11.0,11,11,0.0,56,,,56.0,12.0,1:33.338,204.534,12,11.0,1
22549,926,8,6,7.0,5,,R,12,0.0,40,,,36.0,3.0,1:31.426,208.811,36,,0
22550,926,830,5,33.0,11,,R,13,0.0,32,,,30.0,13.0,1:34.295,202.458,5,,0
22551,926,154,208,8.0,8,,R,14,0.0,0,,,,0.0,,,75,,0
22552,926,813,208,13.0,9,,R,15,0.0,0,,,,0.0,,,3,,0
22553,926,826,9,26.0,12,,W,16,0.0,0,,,,0.0,,,54,,0
22554,926,825,1,20.0,17,,W,17,0.0,0,,,,0.0,,,54,,0
22555,926,822,3,77.0,0,,W,18,0.0,0,,,,0.0,,,54,,0
22556,927,20,6,5.0,2,1.0,1,1,25.0,56,1:41:05.793,6065793.0,46.0,3.0,1:43.648,193.501,1,1.0,1
22557,927,1,131,44.0,1,2.0,2,2,18.0,56,+8.569,6074362.0,45.0,2.0,1:43.125,193.501,1,2.0,1
22558,927,3,131,6.0,3,3.0,3,3,15.0,56,+12.310,6078103.0,43.0,1.0,1:42.062,195.516,1,3.0,1
22559,927,8,6,7.0,11,4.0,4,4,12.0,56,+53.822,6119615.0,40.0,7.0,1:44.124,191.644,1,4.0,1
22560,927,822,3,77.0,8,5.0,5,5,10.0,56,+1:10.409,6136202.0,42.0,6.0,1:44.088,191.71,1,5.0,1
22561,927,13,3,19.0,7,6.0,6,6,8.0,56,+1:13.586,6139379.0,40.0,5.0,1:43.990,191.891,1,6.0,1
22562,927,830,5,33.0,6,7.0,7,7,6.0,56,+1:37.762,6163555.0,42.0,9.0,1:44.579,190.81,1,7.0,1
22563,927,832,5,55.0,15,8.0,8,8,4.0,55,,,37.0,15.0,1:45.507,189.132,11,8.0,1
22564,927,826,9,26.0,5,9.0,9,9,2.0,55,,,41.0,8.0,1:44.514,190.929,11,9.0,1
22565,927,817,9,3.0,4,10.0,10,10,1.0,55,,,42.0,13.0,1:45.312,189.482,11,10.0,1
22566,927,154,208,8.0,10,11.0,11,11,0.0,55,,,36.0,10.0,1:44.812,190.386,11,11.0,1
22567,927,831,15,12.0,16,12.0,12,12,0.0,55,,,45.0,4.0,1:43.902,192.054,11,12.0,1
22568,927,815,10,11.0,14,13.0,13,13,0.0,55,,,37.0,14.0,1:45.345,189.423,11,13.0,1
22569,927,807,10,27.0,13,14.0,14,14,0.0,55,,,46.0,11.0,1:44.822,190.368,11,14.0,1
22570,927,833,209,98.0,19,15.0,15,15,0.0,53,,,44.0,19.0,1:49.040,183.004,13,15.0,1
22571,927,813,208,13.0,12,,R,16,0.0,47,,,38.0,12.0,1:45.070,189.919,31,,0
22572,927,18,1,22.0,17,,R,17,0.0,41,,,38.0,16.0,1:46.056,188.153,101,,0
22573,927,4,1,14.0,18,,R,18,0.0,21,,,17.0,17.0,1:48.460,183.983,132,,0
22574,927,828,15,9.0,9,,R,19,0.0,3,,,3.0,18.0,1:48.760,183.475,20,,0
22575,927,829,209,28.0,0,,W,20,0.0,0,,,,0.0,,,69,,0
22576,928,1,131,44.0,1,1.0,1,1,25.0,56,1:39:42.008,5982008.0,31.0,1.0,1:42.208,191.996,1,1.0,1
22577,928,3,131,6.0,2,2.0,2,2,18.0,56,+0.714,5982722.0,39.0,2.0,1:42.565,191.328,1,2.0,1
22578,928,20,6,5.0,3,3.0,3,3,15.0,56,+2.988,5984996.0,15.0,5.0,1:43.018,190.487,1,3.0,1
22579,928,8,6,7.0,6,4.0,4,4,12.0,56,+3.835,5985843.0,48.0,6.0,1:43.026,190.472,1,4.0,1
22580,928,13,3,19.0,4,5.0,5,5,10.0,56,+8.544,5990552.0,37.0,4.0,1:42.734,191.013,1,5.0,1
22581,928,822,3,77.0,5,6.0,6,6,8.0,56,+9.885,5991893.0,37.0,7.0,1:43.051,190.426,1,6.0,1
22582,928,154,208,8.0,8,7.0,7,7,6.0,56,+19.008,6001016.0,34.0,8.0,1:43.134,190.272,1,7.0,1
22583,928,831,15,12.0,9,8.0,8,8,4.0,56,+22.625,6004633.0,46.0,12.0,1:43.692,189.248,1,8.0,1
22584,928,817,9,3.0,7,9.0,9,9,2.0,56,+32.117,6014125.0,46.0,9.0,1:43.245,190.068,1,9.0,1
22585,928,828,15,9.0,10,10.0,10,10,1.0,55,,,32.0,15.0,1:44.204,188.319,11,10.0,1
22586,928,815,10,11.0,15,11.0,11,11,0.0,55,,,44.0,10.0,1:43.512,189.578,11,11.0,1
22587,928,4,1,14.0,18,12.0,12,12,0.0,55,,,40.0,13.0,1:43.728,189.183,11,12.0,1
22588,928,832,5,55.0,14,13.0,13,13,0.0,55,,,41.0,3.0,1:42.652,191.166,11,13.0,1
22589,928,18,1,22.0,17,14.0,14,14,0.0,55,,,21.0,16.0,1:44.991,186.907,11,14.0,1
22590,928,829,209,28.0,19,15.0,15,15,0.0,54,,,40.0,17.0,1:45.414,186.157,12,15.0,1
22591,928,833,209,98.0,20,16.0,16,16,0.0,54,,,43.0,19.0,1:45.963,185.192,12,16.0,1
22592,928,830,5,33.0,13,17.0,17,17,0.0,52,,,46.0,14.0,1:43.880,188.906,7,17.0,1
22593,928,813,208,13.0,11,,R,18,0.0,49,,,37.0,11.0,1:43.686,189.259,23,,0
22594,928,826,9,26.0,12,,R,19,0.0,15,,,13.0,20.0,1:46.291,184.621,131,,0
22595,928,807,10,27.0,16,,R,20,0.0,9,,,6.0,18.0,1:45.844,185.401,6,,0
22596,929,1,131,44.0,1,1.0,1,1,25.0,57,1:35:05.809,5705809.0,38.0,5.0,1:37.857,199.098,1,1.0,1
22597,929,8,6,7.0,4,2.0,2,2,18.0,57,+3.380,5709189.0,42.0,1.0,1:36.311,202.294,1,2.0,1
22598,929,3,131,6.0,3,3.0,3,3,15.0,57,+6.033,5711842.0,36.0,3.0,1:37.326,200.184,1,3.0,1
22599,929,822,3,77.0,5,4.0,4,4,12.0,57,+42.957,5748766.0,16.0,6.0,1:38.095,198.615,1,4.0,1
22600,929,20,6,5.0,2,5.0,5,5,10.0,57,+43.989,5749798.0,38.0,2.0,1:36.624,201.639,1,5.0,1
22601,929,817,9,3.0,7,6.0,6,6,8.0,57,+1:01.751,5767560.0,53.0,12.0,1:38.948,196.903,1,6.0,1
22602,929,154,208,8.0,10,7.0,7,7,6.0,57,+1:24.763,5790572.0,34.0,15.0,1:39.161,196.48,1,7.0,1
22603,929,815,10,11.0,11,8.0,8,8,4.0,56,,,39.0,8.0,1:38.338,198.124,11,8.0,1
22604,929,826,9,26.0,17,9.0,9,9,2.0,56,,,36.0,11.0,1:38.725,197.348,11,9.0,1
22605,929,13,3,19.0,6,10.0,10,10,1.0,56,,,12.0,14.0,1:39.094,196.613,11,10.0,1
22606,929,4,1,14.0,14,11.0,11,11,0.0,56,,,38.0,13.0,1:38.992,196.815,11,11.0,1
22607,929,831,15,12.0,12,12.0,12,12,0.0,56,,,43.0,7.0,1:38.216,198.37,11,12.0,1
22608,929,807,10,27.0,8,13.0,13,13,0.0,56,,,40.0,10.0,1:38.653,197.492,11,13.0,1
22609,929,828,15,9.0,13,14.0,14,14,0.0,56,,,27.0,9.0,1:38.422,197.955,11,14.0,1
22610,929,813,208,13.0,16,15.0,15,15,0.0,56,,,43.0,4.0,1:37.665,199.49,11,15.0,1
22611,929,829,209,28.0,18,16.0,16,16,0.0,55,,,36.0,18.0,1:41.759,191.464,12,16.0,1
22612,929,833,209,98.0,19,17.0,17,17,0.0,54,,,36.0,19.0,1:42.033,190.949,13,17.0,1
22613,929,830,5,33.0,15,,R,18,0.0,34,,,32.0,16.0,1:39.607,195.6,10,,0
22614,929,832,5,55.0,9,,R,19,0.0,29,,,13.0,17.0,1:40.651,193.571,5,,0
22615,929,18,1,22.0,20,,W,20,0.0,0,,,,0.0,,,132,,0
22616,930,3,131,6.0,1,1.0,1,1,25.0,66,1:41:12.555,6072555.0,53.0,2.0,1:29.109,188.061,1,1.0,1
22617,930,1,131,44.0,2,2.0,2,2,18.0,66,+17.551,6090106.0,54.0,1.0,1:28.270,189.849,1,2.0,1
22618,930,20,6,5.0,3,3.0,3,3,15.0,66,+45.342,6117897.0,61.0,6.0,1:30.737,184.687,1,3.0,1
22619,930,822,3,77.0,4,4.0,4,4,12.0,66,+59.217,6131772.0,44.0,5.0,1:30.711,184.74,1,4.0,1
22620,930,8,6,7.0,7,5.0,5,5,10.0,66,+1:00.002,6132557.0,47.0,3.0,1:29.931,186.342,1,5.0,1
22621,930,13,3,19.0,9,6.0,6,6,8.0,66,+1:21.314,6153869.0,51.0,4.0,1:30.374,185.429,1,6.0,1
22622,930,817,9,3.0,10,7.0,7,7,6.0,65,,,56.0,8.0,1:31.124,183.903,11,7.0,1
22623,930,154,208,8.0,11,8.0,8,8,4.0,65,,,46.0,15.0,1:31.945,182.261,11,8.0,1
22624,930,832,5,55.0,5,9.0,9,9,2.0,65,,,62.0,9.0,1:31.156,183.838,11,9.0,1
22625,930,826,9,26.0,8,10.0,10,10,1.0,65,,,40.0,11.0,1:31.887,182.376,11,10.0,1
22626,930,830,5,33.0,6,11.0,11,11,0.0,65,,,46.0,12.0,1:31.896,182.358,11,11.0,1
22627,930,831,15,12.0,15,12.0,12,12,0.0,65,,,41.0,13.0,1:31.928,182.294,11,12.0,1
22628,930,815,10,11.0,18,13.0,13,13,0.0,65,,,38.0,14.0,1:31.932,182.286,11,13.0,1
22629,930,828,15,9.0,16,14.0,14,14,0.0,65,,,52.0,16.0,1:32.222,181.713,11,14.0,1
22630,930,807,10,27.0,17,15.0,15,15,0.0,65,,,51.0,7.0,1:30.888,184.38,11,15.0,1
22631,930,18,1,22.0,14,16.0,16,16,0.0,65,,,46.0,10.0,1:31.162,183.826,11,16.0,1
22632,930,829,209,28.0,19,17.0,17,17,0.0,63,,,49.0,19.0,1:33.655,178.933,13,17.0,1
22633,930,833,209,98.0,20,18.0,18,18,0.0,62,,,51.0,20.0,1:34.211,177.877,14,18.0,1
22634,930,813,208,13.0,12,,R,19,0.0,45,,,17.0,17.0,1:32.912,180.364,3,,0
22635,930,4,1,14.0,13,,R,20,0.0,26,,,23.0,18.0,1:33.387,179.446,23,,0
22636,931,3,131,6.0,2,1.0,1,1,25.0,78,1:49:18.420,6558420.0,76.0,2.0,1:18.599,152.841,1,1.0,1
22637,931,20,6,5.0,3,2.0,2,2,18.0,78,+4.486,6562906.0,75.0,4.0,1:18.854,152.347,1,2.0,1
22638,931,1,131,44.0,1,3.0,3,3,15.0,78,+6.053,6564473.0,42.0,3.0,1:18.676,152.692,1,3.0,1
22639,931,826,9,26.0,5,4.0,4,4,12.0,78,+11.965,6570385.0,75.0,7.0,1:19.130,151.815,1,4.0,1
22640,931,817,9,3.0,4,5.0,5,5,10.0,78,+13.608,6572028.0,74.0,1.0,1:18.063,153.891,1,5.0,1
22641,931,8,6,7.0,6,6.0,6,6,8.0,78,+14.345,6572765.0,74.0,10.0,1:19.651,150.822,1,6.0,1
22642,931,815,10,11.0,7,7.0,7,7,6.0,78,+15.013,6573433.0,74.0,11.0,1:19.657,150.811,1,7.0,1
22643,931,18,1,22.0,10,8.0,8,8,4.0,78,+16.063,6574483.0,76.0,9.0,1:19.490,151.128,1,8.0,1
22644,931,831,15,12.0,14,9.0,9,9,2.0,78,+23.626,6582046.0,76.0,15.0,1:20.017,150.133,1,9.0,1
22645,931,832,5,55.0,0,10.0,10,10,1.0,78,+25.056,6583476.0,48.0,13.0,1:19.816,150.511,1,10.0,1
22646,931,807,10,27.0,11,11.0,11,11,0.0,78,+26.232,6584652.0,46.0,14.0,1:19.921,150.313,1,11.0,1
22647,931,154,208,8.0,15,12.0,12,12,0.0,78,+28.415,6586835.0,40.0,17.0,1:20.483,149.263,1,12.0,1
22648,931,828,15,9.0,17,13.0,13,13,0.0,78,+31.159,6589579.0,75.0,8.0,1:19.285,151.519,1,13.0,1
22649,931,822,3,77.0,16,14.0,14,14,0.0,78,+45.789,6604209.0,74.0,6.0,1:18.944,152.173,1,14.0,1
22650,931,13,3,19.0,12,15.0,15,15,0.0,77,,,72.0,12.0,1:19.764,150.609,11,15.0,1
22651,931,833,209,98.0,19,16.0,16,16,0.0,76,,,47.0,18.0,1:21.715,147.013,12,16.0,1
22652,931,829,209,28.0,18,17.0,17,17,0.0,76,,,58.0,20.0,1:22.693,145.274,12,17.0,1
22653,931,830,5,33.0,9,,R,18,0.0,62,,,49.0,5.0,1:18.873,152.31,3,,0
22654,931,4,1,14.0,13,,R,19,0.0,41,,,36.0,16.0,1:20.459,149.308,6,,0
22655,931,813,208,13.0,8,,R,20,0.0,5,,,3.0,19.0,1:22.271,146.019,23,,0
22656,932,1,131,44.0,1,1.0,1,1,25.0,70,1:31:53.145,5513145.0,64.0,3.0,1:17.472,202.648,1,1.0,1
22657,932,3,131,6.0,2,2.0,2,2,18.0,70,+2.285,5515430.0,63.0,5.0,1:17.637,202.218,1,2.0,1
22658,932,822,3,77.0,4,3.0,3,3,15.0,70,+40.666,5553811.0,67.0,6.0,1:17.922,201.478,1,3.0,1
22659,932,8,6,7.0,3,4.0,4,4,12.0,70,+45.625,5558770.0,42.0,1.0,1:16.987,203.925,1,4.0,1
22660,932,20,6,5.0,18,5.0,5,5,10.0,70,+49.903,5563048.0,59.0,2.0,1:17.105,203.613,1,5.0,1
22661,932,13,3,19.0,15,6.0,6,6,8.0,70,+56.381,5569526.0,64.0,4.0,1:17.553,202.437,1,6.0,1
22662,932,813,208,13.0,6,7.0,7,7,6.0,70,+1:06.664,5579809.0,51.0,10.0,1:18.385,200.288,1,7.0,1
22663,932,807,10,27.0,7,8.0,8,8,4.0,69,,,66.0,9.0,1:18.238,200.664,11,8.0,1
22664,932,826,9,26.0,8,9.0,9,9,2.0,69,,,69.0,8.0,1:18.048,201.153,11,9.0,1
22665,932,154,208,8.0,5,10.0,10,10,1.0,69,,,51.0,7.0,1:17.969,201.356,11,10.0,1
22666,932,815,10,11.0,10,11.0,11,11,0.0,69,,,49.0,14.0,1:18.889,199.008,11,11.0,1
22667,932,832,5,55.0,11,12.0,12,12,0.0,69,,,61.0,12.0,1:18.811,199.205,11,12.0,1
22668,932,817,9,3.0,9,13.0,13,13,0.0,69,,,67.0,16.0,1:19.060,198.578,11,13.0,1
22669,932,828,15,9.0,12,14.0,14,14,0.0,69,,,58.0,15.0,1:18.890,199.006,11,14.0,1
22670,932,830,5,33.0,19,15.0,15,15,0.0,69,,,50.0,11.0,1:18.616,199.699,11,15.0,1
22671,932,831,15,12.0,14,16.0,16,16,0.0,68,,,47.0,17.0,1:19.088,198.507,12,16.0,1
22672,932,829,209,28.0,17,17.0,17,17,0.0,66,,,38.0,19.0,1:20.707,194.525,14,17.0,1
22673,932,833,209,98.0,16,,R,18,0.0,57,,,37.0,20.0,1:20.804,194.292,31,,0
22674,932,18,1,22.0,20,,R,19,0.0,54,,,49.0,13.0,1:18.856,199.092,31,,0
22675,932,4,1,14.0,13,,R,20,0.0,44,,,41.0,18.0,1:19.580,197.28,5,,0
22676,933,3,131,6.0,2,1.0,1,1,25.0,71,1:30:16.930,5416930.0,35.0,1.0,1:11.235,218.622,1,1.0,1
22677,933,1,131,44.0,1,2.0,2,2,18.0,71,+8.800,5425730.0,60.0,2.0,1:11.475,217.888,1,2.0,1
22678,933,13,3,19.0,4,3.0,3,3,15.0,71,+17.573,5434503.0,58.0,4.0,1:11.613,217.468,1,3.0,1
22679,933,20,6,5.0,3,4.0,4,4,12.0,71,+18.181,5435111.0,44.0,3.0,1:11.499,217.815,1,4.0,1
22680,933,822,3,77.0,6,5.0,5,5,10.0,71,+53.604,5470534.0,52.0,7.0,1:12.248,215.557,1,5.0,1
22681,933,807,10,27.0,5,6.0,6,6,8.0,71,+1:04.075,5481005.0,62.0,12.0,1:12.541,214.686,1,6.0,1
22682,933,813,208,13.0,10,7.0,7,7,6.0,70,,,58.0,6.0,1:11.785,216.947,11,7.0,1
22683,933,830,5,33.0,7,8.0,8,8,4.0,70,,,64.0,9.0,1:12.349,215.256,11,8.0,1
22684,933,815,10,11.0,13,9.0,9,9,2.0,70,,,58.0,10.0,1:12.377,215.173,11,9.0,1
22685,933,817,9,3.0,18,10.0,10,10,1.0,70,,,69.0,5.0,1:11.689,217.238,11,10.0,1
22686,933,831,15,12.0,8,11.0,11,11,0.0,70,,,57.0,14.0,1:13.050,213.19,11,11.0,1
22687,933,826,9,26.0,15,12.0,12,12,0.0,70,,,54.0,8.0,1:12.316,215.354,11,12.0,1
22688,933,828,15,9.0,11,13.0,13,13,0.0,69,,,56.0,11.0,1:12.516,214.76,12,13.0,1
22689,933,833,209,98.0,16,14.0,14,14,0.0,68,,,58.0,16.0,1:14.939,207.817,13,14.0,1
22690,933,154,208,8.0,9,,R,15,0.0,35,,,34.0,13.0,1:12.881,213.685,6,,0
22691,933,832,5,55.0,12,,R,16,0.0,35,,,28.0,15.0,1:13.234,212.655,75,,0
22692,933,18,1,22.0,20,,R,17,0.0,8,,,5.0,17.0,1:52.208,138.792,31,,0
22693,933,829,209,28.0,17,,R,18,0.0,1,,,,0.0,,,44,,0
22694,933,8,6,7.0,14,,R,19,0.0,0,,,,0.0,,,4,,0
22695,933,4,1,14.0,19,,R,20,0.0,0,,,,0.0,,,4,,0
22696,934,1,131,44.0,1,1.0,1,1,25.0,52,1:31:27.729,5487729.0,29.0,1.0,1:37.093,218.425,1,1.0,1
22697,934,3,131,6.0,2,2.0,2,2,18.0,52,+10.956,5498685.0,24.0,2.0,1:37.403,217.73,1,2.0,1
22698,934,20,6,5.0,6,3.0,3,3,15.0,52,+25.443,5513172.0,31.0,6.0,1:37.707,217.053,1,3.0,1
22699,934,13,3,19.0,3,4.0,4,4,12.0,52,+36.839,5524568.0,26.0,3.0,1:37.466,217.589,1,4.0,1
22700,934,822,3,77.0,4,5.0,5,5,10.0,52,+1:03.194,5550923.0,32.0,5.0,1:37.513,217.484,1,5.0,1
22701,934,826,9,26.0,7,6.0,6,6,8.0,52,+1:03.955,5551684.0,28.0,7.0,1:37.910,216.603,1,6.0,1
22702,934,807,10,27.0,9,7.0,7,7,6.0,52,+1:18.744,5566473.0,32.0,9.0,1:38.296,215.752,1,7.0,1
22703,934,8,6,7.0,5,8.0,8,8,4.0,51,,,31.0,4.0,1:37.493,217.529,11,8.0,1
22704,934,815,10,11.0,11,9.0,9,9,2.0,51,,,25.0,10.0,1:38.466,215.379,11,9.0,1
22705,934,4,1,14.0,17,10.0,10,10,1.0,51,,,30.0,12.0,1:38.883,214.471,11,10.0,1
22706,934,828,15,9.0,15,11.0,11,11,0.0,51,,,31.0,8.0,1:38.131,216.115,11,11.0,1
22707,934,833,209,98.0,20,12.0,12,12,0.0,49,,,26.0,15.0,1:42.324,207.259,13,12.0,1
22708,934,829,209,28.0,19,13.0,13,13,0.0,49,,,28.0,14.0,1:41.919,208.082,13,13.0,1
22709,934,832,5,55.0,8,,R,14,0.0,31,,,26.0,11.0,1:38.697,214.875,10,,0
22710,934,817,9,3.0,10,,R,15,0.0,21,,,14.0,13.0,1:39.940,212.203,10,,0
22711,934,830,5,33.0,13,,R,16,0.0,3,,,3.0,16.0,2:20.776,150.647,20,,0
22712,934,813,208,13.0,14,,R,18,0.0,0,,,,0.0,,,4,,0
22713,934,18,1,22.0,18,,R,19,0.0,0,,,,0.0,,,4,,0
22714,934,154,208,8.0,12,,R,17,0.0,0,,,,0.0,,,4,,0
22715,934,831,15,12.0,16,,W,20,0.0,0,,,,0.0,,,6,,0
22716,936,20,6,5.0,3,1.0,1,1,25.0,69,1:46:09.985,6369985.0,63.0,5.0,1:26.772,181.759,1,1.0,1
22717,936,826,9,26.0,7,2.0,2,2,18.0,69,+15.748,6385733.0,57.0,4.0,1:26.519,182.29,1,2.0,1
22718,936,817,9,3.0,4,3.0,3,3,15.0,69,+25.084,6395069.0,68.0,1.0,1:24.821,185.939,1,3.0,1
22719,936,830,5,33.0,9,4.0,4,4,12.0,69,+44.251,6414236.0,62.0,11.0,1:27.650,179.938,1,4.0,1
22720,936,4,1,14.0,15,5.0,5,5,10.0,69,+49.079,6419064.0,67.0,10.0,1:27.311,180.637,1,5.0,1
22721,936,1,131,44.0,1,6.0,6,6,8.0,69,+52.025,6422010.0,68.0,3.0,1:25.727,183.974,1,6.0,1
22722,936,154,208,8.0,10,7.0,7,7,6.0,69,+58.578,6428563.0,60.0,14.0,1:28.080,179.059,1,7.0,1
22723,936,3,131,6.0,2,8.0,8,8,4.0,69,+58.876,6428861.0,68.0,2.0,1:25.149,185.223,1,8.0,1
22724,936,18,1,22.0,16,9.0,9,9,2.0,69,+1:07.028,6437013.0,65.0,17.0,1:28.535,178.139,1,9.0,1
22725,936,828,15,9.0,17,10.0,10,10,1.0,69,+1:09.130,6439115.0,60.0,12.0,1:28.004,179.214,1,10.0,1
22726,936,831,15,12.0,18,11.0,11,11,0.0,69,+1:13.458,6443443.0,51.0,15.0,1:28.268,178.678,1,11.0,1
22727,936,13,3,19.0,8,12.0,12,12,0.0,69,+1:14.278,6444263.0,59.0,6.0,1:26.864,181.566,1,12.0,1
22728,936,822,3,77.0,6,13.0,13,13,0.0,69,+1:20.228,6450213.0,51.0,8.0,1:27.058,181.161,1,13.0,1
22729,936,813,208,13.0,14,14.0,14,14,0.0,69,+1:25.142,6455127.0,62.0,9.0,1:27.130,181.012,1,14.0,1
22730,936,833,209,98.0,19,15.0,15,15,0.0,67,,,59.0,20.0,1:29.868,175.497,12,15.0,1
22731,936,829,209,28.0,20,16.0,16,16,0.0,65,,,56.0,19.0,1:29.543,176.134,14,16.0,1
22732,936,832,5,55.0,12,,R,17,0.0,60,,,38.0,18.0,1:28.611,177.986,10,,0
22733,936,8,6,7.0,5,,R,18,0.0,55,,,24.0,7.0,1:26.954,181.378,131,,0
22734,936,815,10,11.0,13,,R,19,0.0,53,,,51.0,16.0,1:28.499,178.212,22,,0
22735,936,807,10,27.0,11,,R,20,0.0,41,,,38.0,13.0,1:28.074,179.072,33,,0
22736,937,1,131,44.0,1,1.0,1,1,25.0,43,1:23:40.387,5020387.0,34.0,2.0,1:52.504,224.12,1,1.0,1
22737,937,3,131,6.0,2,2.0,2,2,18.0,43,+2.058,5022445.0,34.0,1.0,1:52.416,224.295,1,2.0,1
22738,937,154,208,8.0,9,3.0,3,3,15.0,43,+37.988,5058375.0,37.0,12.0,1:54.779,219.677,1,3.0,1
22739,937,826,9,26.0,12,4.0,4,4,12.0,43,+45.692,5066079.0,29.0,3.0,1:53.032,223.073,1,4.0,1
22740,937,815,10,11.0,4,5.0,5,5,10.0,43,+53.997,5074384.0,29.0,13.0,1:54.796,219.645,1,5.0,1
22741,937,13,3,19.0,6,6.0,6,6,8.0,43,+55.283,5075670.0,23.0,8.0,1:54.093,220.998,1,6.0,1
22742,937,8,6,7.0,16,7.0,7,7,6.0,43,+55.703,5076090.0,30.0,9.0,1:54.517,220.18,1,7.0,1
22743,937,830,5,33.0,18,8.0,8,8,4.0,43,+56.076,5076463.0,36.0,4.0,1:53.276,222.592,1,8.0,1
22744,937,822,3,77.0,3,9.0,9,9,2.0,43,+1:01.040,5081427.0,23.0,10.0,1:54.646,219.932,131,9.0,1
22745,937,828,15,9.0,13,10.0,10,10,1.0,43,+1:31.234,5111621.0,30.0,7.0,1:54.022,221.136,1,10.0,1
22746,937,831,15,12.0,14,11.0,11,11,0.0,43,+1:42.311,5122698.0,29.0,6.0,1:53.991,221.196,1,11.0,1
22747,937,20,6,5.0,8,12.0,12,12,0.0,42,,,29.0,14.0,1:55.316,218.654,27,12.0,1
22748,937,4,1,14.0,20,13.0,13,13,0.0,42,,,34.0,5.0,1:53.692,221.778,11,13.0,1
22749,937,18,1,22.0,19,14.0,14,14,0.0,42,,,38.0,15.0,1:55.533,218.244,11,14.0,1
22750,937,833,209,98.0,17,15.0,15,15,0.0,42,,,32.0,18.0,1:58.174,213.366,11,15.0,1
22751,937,829,209,28.0,15,16.0,16,16,0.0,42,,,33.0,17.0,1:58.150,213.41,11,16.0,1
22752,937,832,5,55.0,10,,R,17,0.0,32,,,25.0,11.0,1:54.680,219.867,131,,0
22753,937,817,9,3.0,5,,R,18,0.0,19,,,2.0,16.0,1:56.263,216.873,131,,0
22754,937,813,208,13.0,7,,R,19,0.0,2,,,,0.0,,,5,,0
22755,937,807,10,27.0,11,,W,20,0.0,0,,,,0.0,,,75,,0
22756,938,1,131,44.0,1,1.0,1,1,25.0,53,1:18:00.688,4680688.0,48.0,1.0,1:26.672,240.617,1,1.0,1
22757,938,20,6,5.0,3,2.0,2,2,18.0,53,+25.042,4705730.0,52.0,3.0,1:27.376,238.678,1,2.0,1
22758,938,13,3,19.0,5,3.0,3,3,15.0,53,+47.635,4728323.0,31.0,8.0,1:27.874,237.326,1,3.0,1
22759,938,822,3,77.0,6,4.0,4,4,12.0,53,+47.996,4728684.0,49.0,6.0,1:27.525,238.272,1,4.0,1
22760,938,8,6,7.0,2,5.0,5,5,10.0,53,+1:08.860,4749548.0,43.0,7.0,1:27.584,238.111,1,5.0,1
22761,938,815,10,11.0,7,6.0,6,6,8.0,53,+1:12.783,4753471.0,46.0,10.0,1:28.140,236.609,1,6.0,1
22762,938,807,10,27.0,9,7.0,7,7,6.0,52,,,36.0,14.0,1:28.913,234.552,11,7.0,1
22763,938,817,9,3.0,19,8.0,8,8,4.0,52,,,50.0,9.0,1:28.065,236.811,11,8.0,1
22764,938,828,15,9.0,12,9.0,9,9,2.0,52,,,22.0,12.0,1:28.516,235.604,11,9.0,1
22765,938,826,9,26.0,18,10.0,10,10,1.0,52,,,39.0,11.0,1:28.231,236.365,11,10.0,1
22766,938,832,5,55.0,17,11.0,11,11,0.0,52,,,38.0,5.0,1:27.510,238.313,11,11.0,1
22767,938,830,5,33.0,20,12.0,12,12,0.0,52,,,35.0,4.0,1:27.390,238.64,11,12.0,1
22768,938,831,15,12.0,17,13.0,13,13,0.0,52,,,51.0,13.0,1:28.653,235.24,11,13.0,1
22769,938,18,1,22.0,15,14.0,14,14,0.0,52,,,33.0,16.0,1:29.766,232.324,11,14.0,1
22770,938,829,209,28.0,13,15.0,15,15,0.0,51,,,51.0,17.0,1:31.098,228.927,12,15.0,1
22771,938,833,209,98.0,14,16.0,16,16,0.0,51,,,29.0,18.0,1:31.311,228.393,12,16.0,1
22772,938,3,131,6.0,4,17.0,17,17,0.0,50,,,43.0,2.0,1:27.067,239.525,13,17.0,1
22773,938,4,1,14.0,16,18.0,18,18,0.0,47,,,42.0,15.0,1:29.285,233.575,16,18.0,1
